date,name,total,total_ytd,multi_total,multi_total_ytd,pop_2023,lat,lng,zori,total_per_capita,total_ytd_per_capita,multi_total_per_capita,multi_total_ytd_per_capita,zori_yoy
2019-11-01,"Rochester, NY",177.0,1767.0,184.0,1820.0,1052087,43.168,-77.6162,1044.42527,0.16823703743131507,1.6795188991024506,0.17489047958961568,1.729894961158155,
2019-11-01,"Sacramento, CA",819.0,8683.0,830.0,8737.0,2420608,38.5677,-121.4685,1740.231407,0.33834474644386864,3.5871153032626513,0.34288905927766905,3.609423748083126,
2019-11-01,"Salt Lake City, UT",993.0,10150.0,1007.0,10271.0,1267864,40.7776,-111.9311,1241.789973,0.7832070316690117,8.005590504975297,0.7942492254689777,8.101026608532145,
2019-11-01,"San Antonio, TX",1435.0,14904.0,1462.0,15105.0,2703999,29.4632,-98.5238,1212.966079,0.5306954625353042,5.511836357927647,0.5406806733286514,5.586170704944787,
2019-11-01,"San Diego, CA",449.0,7601.0,465.0,7750.0,3269973,32.8313,-117.1222,2169.50869,0.13731000225384124,2.324484024791642,0.14220300901567076,2.3700501502611795,
2019-11-01,"San Francisco, CA",1092.0,12470.0,1104.0,12664.0,4566961,37.7558,-122.4449,2874.205442,0.2391086764261836,2.7304809478338004,0.24173624429899881,2.772959961777646,
2019-11-01,"San Jose, CA",352.0,5582.0,359.0,5684.0,1945767,37.3012,-121.848,3042.398182,0.18090552465942736,2.8687915870708056,0.18450307770663188,2.9212130743300713,
2019-11-01,"St. Louis, MO",516.0,6559.0,522.0,6649.0,2796999,38.6359,-90.2451,1023.771451,0.18448344100230282,2.34501335181028,0.18662859729302728,2.377190696171146,
2019-11-01,"Washington, DC",1529.0,24192.0,1543.0,24389.0,6304975,38.9047,-77.0163,1952.59275,0.2425069092264442,3.836970011776415,0.24472737798325925,3.8682151792830264,
2019-11-01,"Virginia Beach, VA",592.0,5424.0,599.0,5473.0,1787169,36.7335,-76.0435,1242.803374,0.3312501503774965,3.0349675939992244,0.3351669595880412,3.0623852584730376,
2019-11-01,"Tampa, FL",1246.0,21552.0,1257.0,21737.0,3342963,27.9945,-82.4447,1370.737315,0.37272323983244804,6.44697533296061,0.3760137339240668,6.502315460865107,
2019-11-01,"Tucson, AZ",309.0,3930.0,312.0,3990.0,1063162,32.1541,-110.8787,1113.499814,0.2906424420737385,3.696520379772791,0.29346421335600786,3.752955805418177,
2019-11-01,"Urban Honolulu, HI",60.0,2373.0,60.0,2418.0,989408,,,2162.576907,0.06064232349041043,2.398403894045732,0.06064232349041043,2.4438856366635404,
2019-11-01,"Raleigh, NC",1226.0,14063.0,1245.0,14133.0,1509231,35.8324,-78.6429,1336.140649,0.8123342284911984,9.317990420286888,0.8249234212655319,9.364371656823906,
2019-11-01,"Memphis, TN",268.0,3455.0,268.0,3463.0,1335674,35.1087,-89.9663,1055.506266,0.20064776285231276,2.5867090322938084,0.20064776285231276,2.592698517752086,
2019-11-01,"Miami, FL",1372.0,19572.0,1388.0,19830.0,6183199,25.784,-80.2101,1789.732338,0.22189161306307623,3.1653517863487814,0.22447927035827248,3.2070777602338207,
2019-11-01,"Milwaukee, WI",137.0,2176.0,138.0,2196.0,1560424,43.0642,-87.9675,1042.133311,0.08779665014124367,1.3944927788857386,0.08843750160212865,1.4073098081034385,
2019-11-01,"Minneapolis, MN",2343.0,20024.0,2365.0,20164.0,3712020,44.9635,-93.2678,1423.507597,0.631192719866811,5.394367487244143,0.6371194120721333,5.4320828012780105,
2019-11-01,"Los Angeles, CA",2033.0,26061.0,2074.0,26547.0,12799100,34.1141,-118.4068,2360.951347,0.15883929338781633,2.0361587924150917,0.16204264362337975,2.0741302122805507,
2019-11-01,"Las Vegas, NV",682.0,12106.0,688.0,12208.0,2336573,36.2333,-115.2654,1300.62674,0.2918804591168348,5.181092137930208,0.2944483223935225,5.224745813633899,
2019-11-01,"Louisville, KY",422.0,5380.0,429.0,5474.0,1365557,38.1663,-85.6485,1001.851876,0.30903140623203573,3.939784278503204,0.3141575196055529,4.008620658090434,
2019-11-01,"Philadelphia, PA",771.0,13698.0,791.0,14097.0,6246160,40.0077,-75.1339,1448.039411,0.12343583897946898,2.193027396032122,0.12663780626817114,2.256906643441731,
2019-11-01,"Phoenix, AZ",3399.0,32657.0,3415.0,32867.0,5070110,33.5722,-112.0892,1313.310802,0.6703996560232421,6.441083132318629,0.6735554060957258,6.482502352019976,
2019-11-01,"Pittsburgh, PA",144.0,1434.0,146.0,1449.0,2422725,40.4397,-79.9763,1096.108922,0.05943720397486302,0.5918954895830109,0.06026272069673611,0.5980868649970591,
2019-11-01,"Portland, OR",687.0,15082.0,699.0,15336.0,2508050,45.5371,-122.65,1491.923324,0.27391798409122625,6.01343673371743,0.27870257769980666,6.114710631765714,
2019-11-01,"Providence, RI",149.0,1713.0,151.0,1724.0,1677803,41.823,-71.4187,1438.145992,0.08880661198007156,1.0209780290057893,0.08999864704020674,1.0275342218365326,
2019-11-01,"Nashville, TN",1923.0,19883.0,1931.0,20039.0,2102573,36.1715,-86.7842,1439.543997,0.9145936906827967,9.456508763310477,0.9183985526305151,9.530703571290985,
2019-11-01,"New Orleans, LA",285.0,3652.0,286.0,3663.0,962165,30.0687,-89.9288,1272.015153,0.2962069915243227,3.7956067826204447,0.29724631430160103,3.8070393331705064,
2019-11-01,"New York, NY",6967.0,55381.0,7092.0,56746.0,19498249,40.6943,-73.9249,2679.186295,0.35731413625910713,2.8403063269937725,0.3637249683292074,2.9103126131992676,
2019-11-01,"Oklahoma City, OK",455.0,6071.0,457.0,6077.0,1477926,35.4676,-97.5136,1033.659121,0.30786385786568476,4.1077834749507085,0.3092171055925669,4.111843218131354,
2019-11-01,"Orlando, FL",1741.0,23123.0,1749.0,23304.0,2817933,28.4773,-81.337,1482.392364,0.6178287418473043,8.205659964236197,0.6206677021774472,8.269891441705676,
2019-12-01,"Grand Rapids, MI",103.0,2874.0,103.0,2933.0,1162950,42.9619,-85.6562,1136.128407,0.08856786620233027,2.4713014317038566,0.08856786620233027,2.5220344812760653,
2019-12-01,"Denver, CO",2469.0,19278.0,2485.0,19406.0,3005131,39.762,-104.8758,1610.976387,0.8215947990287279,6.4150281634976976,0.8269190261589262,6.457621980539285,
2019-12-01,"Detroit, MI",337.0,7401.0,341.0,7539.0,4342304,42.3834,-83.1024,1078.085391,0.07760856909143164,1.7043947176429841,0.07852973905097385,1.7361750812471903,
2019-12-01,"Jacksonville, FL",811.0,14868.0,813.0,14951.0,1713240,30.3322,-81.6749,1245.797122,0.4733720903084214,8.678293759193108,0.4745394690761364,8.72673997805328,
2019-12-01,"Kansas City, MO",679.0,9301.0,688.0,9394.0,2221343,39.1238,-94.5541,1064.453612,0.3056709387068994,4.18710662873766,0.309722541723633,4.228973193243907,
2019-12-01,"Indianapolis, IN",610.0,9253.0,612.0,9335.0,2138468,39.7771,-86.1458,1089.182432,0.2852509366518461,4.3269293718680855,0.2861861856244751,4.365274579745874,
2019-12-01,"Hartford, CT",82.0,1398.0,87.0,1466.0,1151543,41.7661,-72.6834,1320.438763,0.07120880418707769,1.2140232713845682,0.0755508044423873,1.273074474856779,
2019-12-01,"Houston, TX",4566.0,61770.0,4605.0,62292.0,7510253,29.786,-95.3885,1387.710724,0.6079688660288808,8.224756209943926,0.6131617669870776,8.29426119199979,
2019-12-01,"Baltimore, MD",618.0,6963.0,626.0,7002.0,2834316,39.3051,-76.6144,1480.531855,0.21804202495416883,2.456677378245757,0.22086457543901244,2.4704373118593694,
2019-12-01,"Birmingham, AL",225.0,3019.0,226.0,3030.0,1184290,33.5279,-86.7971,1086.099967,0.1899872497445727,2.5492066976838443,0.19083163752121524,2.5584949632269125,
2019-12-01,"Austin, TX",2607.0,32025.0,2643.0,32394.0,2473275,30.3005,-97.7522,1444.996844,1.054067986778664,12.948418594778179,1.0686235861357918,13.097613488188736,
2019-12-01,"Atlanta, GA",2388.0,32729.0,2401.0,32898.0,6307261,33.7628,-84.422,1383.51558,0.37861125455249117,5.189098722884625,0.3806723710973749,5.215893237968113,
2019-12-01,"Boston, MA",1361.0,14777.0,1409.0,15457.0,4919179,42.3188,-71.0852,2341.572321,0.2766721845251007,3.0039565545388776,0.28642991035699245,3.142191003824012,
2019-12-01,"Cleveland, OH",191.0,2980.0,194.0,2996.0,2063132,41.4764,-81.6805,1009.192114,0.09257769255675351,1.444405883869767,0.09403179243984389,1.4521610832462488,
2019-12-01,"Columbus, OH",602.0,8427.0,614.0,8591.0,2180271,39.9862,-82.9855,1163.91715,0.2761124649183519,3.865115850277328,0.28161636787353495,3.940335857331497,
2019-12-01,"Dallas, TX",4010.0,62563.0,4037.0,63163.0,8100037,32.7935,-96.7667,1374.257415,0.4950594670123111,7.723791878975368,0.49839278511937657,7.797865614687932,
2019-12-01,"Cincinnati, OH",303.0,6050.0,305.0,6097.0,2271479,39.1413,-84.506,1082.742852,0.13339326491682293,2.6634628803524047,0.13427374851363363,2.6841542448774565,
2019-12-01,"Chicago, IL",1958.0,18021.0,1980.0,18290.0,9262825,41.8375,-87.6866,1585.211267,0.21138259656206393,1.9455187807175458,0.21375768191669386,1.9745595970991574,
2019-12-01,"Buffalo, NY",95.0,1721.0,97.0,1792.0,1155604,42.9018,-78.8487,964.1922221,0.08220809204537194,1.4892644885272117,0.08393878872001134,1.5507042204769108,
2019-12-01,"Charlotte, NC",1899.0,23293.0,1934.0,23521.0,2805115,35.2083,-80.8303,1319.155552,0.676977592719015,8.303759382413912,0.689454799535848,8.385039472534995,
2019-12-01,"Seattle, WA",2686.0,26584.0,2735.0,27008.0,4044837,47.6211,-122.3244,1814.94432,0.664056425512326,6.572329119813729,0.6761706343172791,6.677154110289241,
2019-12-01,"Richmond, VA",691.0,8321.0,695.0,8419.0,1349732,37.5295,-77.4756,1179.773235,0.5119534840990656,6.164927555988893,0.5149170353818388,6.237534562416836,
2019-12-01,"Riverside, CA",1679.0,14033.0,1712.0,14239.0,4688053,33.9381,-117.3949,1763.084544,0.3581444151761936,2.9933535307727963,0.36518358474189605,3.037295013516272,
2019-12-01,"Rochester, NY",151.0,1922.0,155.0,1979.0,1052087,43.168,-77.6162,1047.320603,0.14352425227191287,1.8268451183219638,0.1473262192195132,1.8810231473252685,
2019-12-01,"Sacramento, CA",690.0,9373.0,693.0,9430.0,2420608,38.5677,-121.4685,1738.369126,0.2850523504838454,3.8721676537464966,0.2862917085294273,3.8957154566125536,
2019-12-01,"Salt Lake City, UT",462.0,10610.0,467.0,10734.0,1267864,40.7776,-111.9311,1238.400092,0.3643923953988756,8.368405444117036,0.3683360360417206,8.46620773205959,
2019-12-01,"San Antonio, TX",1014.0,15919.0,1025.0,16130.0,2703999,29.4632,-98.5238,1212.23309,0.3750001386834832,5.887206319233106,0.3790681875252173,5.965238892470005,
2019-12-01,"San Diego, CA",511.0,8082.0,526.0,8243.0,3269973,32.8313,-117.1222,2174.5181,0.15627040345593068,2.471580040569142,0.16085759729514587,2.520815921110052,
2019-12-01,"San Francisco, CA",1490.0,14132.0,1510.0,14344.0,4566961,37.7558,-122.4449,2874.38154,0.3262563442078879,3.094399098218706,0.33063562399591323,3.140819463971775,
2019-12-01,"San Jose, CA",715.0,6485.0,732.0,6609.0,1945767,37.3012,-121.848,3049.441922,0.36746434696446184,3.332875930160189,0.3762012615076728,3.396604012710669,
2019-12-01,"St. Louis, MO",436.0,6986.0,442.0,7081.0,2796999,38.6359,-90.2451,1024.755525,0.1558813571259768,2.4976769745001697,0.15802651341670126,2.5316419491033066,
2019-12-01,"Washington, DC",1813.0,26297.0,1825.0,26503.0,6304975,38.9047,-77.0163,1953.260147,0.2875507040075496,4.170833349854678,0.2894539629419625,4.2035059615621,
2019-12-01,"Virginia Beach, VA",352.0,5783.0,353.0,5833.0,1787169,36.7335,-76.0435,1251.737902,0.19695954887310602,3.2358439520828752,0.19751909304604098,3.2638211607296235,
2019-12-01,"Tampa, FL",1998.0,23558.0,2009.0,23754.0,3342963,27.9945,-82.4447,1374.504946,0.5976733813685644,7.047041800941261,0.6009638754601832,7.105672422937377,
2019-12-01,"Tucson, AZ",343.0,4251.0,347.0,4315.0,1063162,32.1541,-110.8787,1118.142227,0.322622516606124,3.998449906975607,0.32638487831581636,4.058647694330685,
2019-12-01,"Urban Honolulu, HI",235.0,2608.0,238.0,2656.0,989408,,,2163.723836,0.2375157670041075,2.63591966104984,0.24054788317862802,2.6844335198421683,
2019-12-01,"Raleigh, NC",908.0,14972.0,915.0,15049.0,1509231,35.8324,-78.6429,1341.877053,0.6016308967944602,9.920283906174735,0.606269020448162,9.971303266365453,
2019-12-01,"Memphis, TN",215.0,3664.0,215.0,3672.0,1335674,35.1087,-89.9663,1056.544547,0.16096742169122105,2.7431843398913207,0.16096742169122105,2.7491738253495988,
2019-12-01,"Miami, FL",1568.0,20984.0,1590.0,21261.0,6183199,25.784,-80.2101,1797.051463,0.25359041492923,3.3937125426498485,0.2571484437101248,3.438511359572933,
2019-12-01,"Milwaukee, WI",131.0,2303.0,133.0,2325.0,1560424,43.0642,-87.9675,1044.529302,0.08395154137593372,1.4758809144181326,0.08523324429770371,1.4899796465576023,
2019-12-01,"Minneapolis, MN",2436.0,22466.0,2451.0,22621.0,3712020,44.9635,-93.2678,1427.498224,0.6562464641893093,6.0522303220349025,0.6602873906929381,6.0939865625724,
2019-12-01,"Los Angeles, CA",3749.0,29927.0,3799.0,30461.0,12799100,34.1141,-118.4068,2364.538236,0.29291122032017874,2.338211280480659,0.29681774499769514,2.379932964036534,
2019-12-01,"Las Vegas, NV",608.0,12714.0,609.0,12817.0,2336573,36.2333,-115.2654,1299.291628,0.2602101453710199,5.441302283301228,0.26063812258380115,5.4853839362176995,
2019-12-01,"Louisville, KY",384.0,5755.0,391.0,5860.0,1365557,38.1663,-85.6485,1000.258499,0.28120393363294244,4.2143974949416245,0.28633004700645964,4.291289195544382,
2019-12-01,"Philadelphia, PA",1638.0,15422.0,1660.0,15836.0,6246160,40.0077,-75.1339,1451.427864,0.2622411209447084,2.46903697631825,0.26576328496228085,2.535317699194385,
2019-12-01,"Phoenix, AZ",3016.0,35400.0,3031.0,35624.0,5070110,33.5722,-112.0892,1321.592785,0.594858888663165,6.982097035370042,0.5978174043561185,7.0262775363848124,
2019-12-01,"Pittsburgh, PA",133.0,1555.0,135.0,1572.0,2422725,40.4397,-79.9763,1100.439541,0.054896862004560974,0.6418392512563333,0.055722378726434076,0.6488561433922546,
2019-12-01,"Portland, OR",1479.0,16756.0,1512.0,17043.0,2508050,45.5371,-122.65,1488.997071,0.5897011622575308,6.680887542114392,0.6028587946811267,6.795319072586272,
2019-12-01,"Providence, RI",161.0,2048.0,161.0,2061.0,1677803,41.823,-71.4187,1434.349657,0.0959588223408827,1.2206439015784332,0.0959588223408827,1.228392129469312,
2019-12-01,"Nashville, TN",1979.0,21845.0,1996.0,22018.0,2102573,36.1715,-86.7842,1443.293201,0.9412277243168251,10.389651155988401,0.9493130559557266,10.47193129560781,
2019-12-01,"New Orleans, LA",299.0,3957.0,300.0,3969.0,962165,30.0687,-89.9288,1275.786744,0.3107575104062193,4.112600229690334,0.31179683318349766,4.125072103017674,
2019-12-01,"New York, NY",5708.0,60746.0,5840.0,62149.0,19498249,40.6943,-73.9249,2671.16778,0.2927442356490575,3.115459239442475,0.29951407431508337,3.18741441859728,
2019-12-01,"Oklahoma City, OK",469.0,6528.0,469.0,6534.0,1477926,35.4676,-97.5136,1033.751166,0.31733659195385966,4.417000580543275,0.31733659195385966,4.421060323723921,
2019-12-01,"Orlando, FL",1643.0,24778.0,1660.0,24974.0,2817933,28.4773,-81.337,1482.911435,0.5830514778030563,8.792969882534466,0.5890842685046096,8.862524410622964,
2020-01-01,"Grand Rapids, MI",112.0,112.0,113.0,113.0,1162950,42.9619,-85.6562,1141.478779,0.09630680596758244,0.09630680596758244,0.09716668816372158,0.09716668816372158,
2020-01-01,"Denver, CO",1638.0,1638.0,1658.0,1658.0,3005131,39.762,-104.8758,1615.018047,0.5450677524540527,0.5450677524540527,0.5517230363668006,0.5517230363668006,
2020-01-01,"Detroit, MI",626.0,626.0,632.0,632.0,4342304,42.3834,-83.1024,1078.368113,0.14416309866835672,0.14416309866835672,0.14554485360767003,0.14554485360767003,
2020-01-01,"Jacksonville, FL",1004.0,1004.0,1005.0,1005.0,1713240,30.3322,-81.6749,1249.770212,0.5860241413929164,0.5860241413929164,0.5866078307767738,0.5866078307767738,
2020-01-01,"Kansas City, MO",655.0,655.0,657.0,657.0,2221343,39.1238,-94.5541,1069.532681,0.29486666399560985,0.29486666399560985,0.29576702022155066,0.29576702022155066,
2020-01-01,"Indianapolis, IN",634.0,634.0,637.0,637.0,2138468,39.7771,-86.1458,1095.703846,0.29647392432339414,0.29647392432339414,0.2978767977823376,0.2978767977823376,
2020-01-01,"Hartford, CT",114.0,114.0,119.0,119.0,1151543,41.7661,-72.6834,1328.836239,0.09899760582105922,0.09899760582105922,0.10333960607636884,0.10333960607636884,
2020-01-01,"Houston, TX",4757.0,4757.0,4782.0,4782.0,7510253,29.786,-95.3885,1390.406741,0.6334007655933829,0.6334007655933829,0.6367295482588935,0.6367295482588935,
2020-01-01,"Baltimore, MD",545.0,545.0,547.0,547.0,2834316,39.3051,-76.6144,1487.356889,0.1922862517799709,0.1922862517799709,0.19299188940118178,0.19299188940118178,
2020-01-01,"Birmingham, AL",283.0,283.0,284.0,284.0,1184290,33.5279,-86.7971,1088.172261,0.2389617407898403,0.2389617407898403,0.23980612856648287,0.23980612856648287,
2020-01-01,"Austin, TX",4393.0,4393.0,4457.0,4457.0,2473275,30.3005,-97.7522,1448.171847,1.7761874437739433,1.7761874437739433,1.8020640648532815,1.8020640648532815,
2020-01-01,"Atlanta, GA",2912.0,2912.0,2932.0,2932.0,6307261,33.7628,-84.422,1388.284688,0.4616901060539591,0.4616901060539591,0.46486105458454946,0.46486105458454946,
2020-01-01,"Boston, MA",1628.0,1628.0,1659.0,1659.0,4919179,42.3188,-71.0852,2364.120988,0.33094953446499914,0.33094953446499914,0.33725139906476265,0.33725139906476265,
2020-01-01,"Cleveland, OH",278.0,278.0,280.0,280.0,2063132,41.4764,-81.6805,1010.086518,0.13474658916637422,0.13474658916637422,0.1357159890884345,0.1357159890884345,
2020-01-01,"Columbus, OH",1204.0,1204.0,1221.0,1221.0,2180271,39.9862,-82.9855,1170.060201,0.5522249298367038,0.5522249298367038,0.5600221256898799,0.5600221256898799,
2020-01-01,"Dallas, TX",4980.0,4980.0,5037.0,5037.0,8100037,32.7935,-96.7667,1376.892259,0.6148120064142917,0.6148120064142917,0.6218490113069853,0.6218490113069853,
2020-01-01,"Cincinnati, OH",830.0,830.0,843.0,843.0,2271479,39.1413,-84.506,1088.859274,0.3654006926764456,0.3654006926764456,0.3711238360557152,0.3711238360557152,
2020-01-01,"Chicago, IL",1107.0,1107.0,1126.0,1126.0,9262825,41.8375,-87.6866,1593.510754,0.11950997670796976,0.11950997670796976,0.12156118678696834,0.12156118678696834,
2020-01-01,"Buffalo, NY",131.0,131.0,133.0,133.0,1155604,42.9018,-78.8487,960.7479106,0.1133606321888813,0.1133606321888813,0.11509132886352072,0.11509132886352072,
2020-01-01,"Charlotte, NC",1976.0,1976.0,1987.0,1987.0,2805115,35.2083,-80.8303,1323.045341,0.7044274477160473,0.7044274477160473,0.7083488555727662,0.7083488555727662,
2020-01-01,"Seattle, WA",1421.0,1421.0,1447.0,1447.0,4044837,47.6211,-122.3244,1827.614008,0.3513120553436393,0.3513120553436393,0.35774000287279806,0.35774000287279806,
2020-01-01,"St. Louis, MO",693.0,693.0,697.0,697.0,2796999,38.6359,-90.2451,1030.421079,0.2477655515786741,0.2477655515786741,0.24919565577249048,0.24919565577249048,
2020-01-01,"Richmond, VA",482.0,482.0,485.0,485.0,1349732,37.5295,-77.4756,1183.555207,0.3571079295741673,0.3571079295741673,0.3593305930362472,0.3593305930362472,
2020-01-01,"Riverside, CA",866.0,866.0,870.0,870.0,4688053,33.9381,-117.3949,1768.192106,0.1847248740575245,0.1847248740575245,0.1855781067321551,0.1855781067321551,
2020-01-01,"Rochester, NY",138.0,138.0,141.0,141.0,1052087,43.168,-77.6162,1054.31635,0.13116785969221179,0.13116785969221179,0.134019334902912,0.134019334902912,
2020-01-01,"Sacramento, CA",805.0,805.0,808.0,808.0,2420608,38.5677,-121.4685,1741.255461,0.3325610755644863,0.3325610755644863,0.33380043361006817,0.33380043361006817,
2020-01-01,"Salt Lake City, UT",800.0,800.0,811.0,811.0,1267864,40.7776,-111.9311,1245.748039,0.6309825028551959,0.6309825028551959,0.6396585122694548,0.6396585122694548,
2020-01-01,"San Antonio, TX",908.0,908.0,920.0,920.0,2703999,29.4632,-98.5238,1211.895447,0.3357989407540461,0.3357989407540461,0.340236812217756,0.340236812217756,
2020-01-01,"San Diego, CA",654.0,654.0,661.0,661.0,3269973,32.8313,-117.1222,2179.694582,0.20000165138978213,0.20000165138978213,0.20214234184808255,0.20214234184808255,
2020-01-01,"San Francisco, CA",836.0,836.0,849.0,849.0,4566961,37.7558,-122.4449,2883.730403,0.18305389513945927,0.18305389513945927,0.18590042700167575,0.18590042700167575,
2020-01-01,"San Jose, CA",238.0,238.0,241.0,241.0,1945767,37.3012,-121.848,3052.62601,0.12231680360495374,0.12231680360495374,0.12385861205375567,0.12385861205375567,
2020-01-01,"Washington, DC",2178.0,2178.0,2195.0,2195.0,6304975,38.9047,-77.0163,1962.204675,0.3454414965959421,0.3454414965959421,0.34813778008636037,0.34813778008636037,
2020-01-01,"Virginia Beach, VA",690.0,690.0,691.0,691.0,1787169,36.7335,-76.0435,1253.83136,0.3860854793251226,0.3860854793251226,0.3866450234980575,0.3866450234980575,
2020-01-01,"Tampa, FL",1466.0,1466.0,1466.0,1466.0,3342963,27.9945,-82.4447,1379.27081,0.4385331216648225,0.4385331216648225,0.4385331216648225,0.4385331216648225,
2020-01-01,"Urban Honolulu, HI",53.0,53.0,53.0,53.0,989408,,,2166.963605,0.05356738574986254,0.05356738574986254,0.05356738574986254,0.05356738574986254,
2020-01-01,"Tucson, AZ",386.0,386.0,389.0,389.0,1063162,32.1541,-110.8787,1126.120652,0.3630679049853174,0.3630679049853174,0.36588967626758667,0.36588967626758667,
2020-01-01,"Memphis, TN",502.0,502.0,517.0,517.0,1335674,35.1087,-89.9663,1066.024402,0.37584021250694405,0.37584021250694405,0.3870704977412153,0.3870704977412153,
2020-01-01,"Miami, FL",2379.0,2379.0,2408.0,2408.0,6183199,25.784,-80.2101,1799.848241,0.3847522940794886,0.3847522940794886,0.38944242292703174,0.38944242292703174,
2020-01-01,"Milwaukee, WI",177.0,177.0,181.0,181.0,1560424,43.0642,-87.9675,1047.934573,0.11343070857664327,0.11343070857664327,0.11599411442018323,0.11599411442018323,
2020-01-01,"Minneapolis, MN",1487.0,1487.0,1497.0,1497.0,3712020,44.9635,-93.2678,1435.709659,0.4005905140597303,0.4005905140597303,0.40328446506214943,0.40328446506214943,
2020-01-01,"Louisville, KY",467.0,467.0,474.0,474.0,1365557,38.1663,-85.6485,1002.256903,0.3419849922046462,0.3419849922046462,0.3471111055781633,0.3471111055781633,
2020-01-01,"Raleigh, NC",1096.0,1096.0,1100.0,1100.0,1509231,35.8324,-78.6429,1352.660889,0.7261976463510225,0.7261976463510225,0.7288480027245664,0.7288480027245664,
2020-01-01,"Las Vegas, NV",1176.0,1176.0,1184.0,1184.0,2336573,36.2333,-115.2654,1301.78775,0.5033012022307883,0.5033012022307883,0.5067250199330386,0.5067250199330386,
2020-01-01,"Los Angeles, CA",2833.0,2833.0,2889.0,2889.0,12799100,34.1141,-118.4068,2371.732544,0.22134368822807854,0.22134368822807854,0.2257189958668969,0.2257189958668969,
2020-01-01,"Philadelphia, PA",1250.0,1250.0,1265.0,1265.0,6246160,40.0077,-75.1339,1454.551073,0.20012295554388615,0.20012295554388615,0.2025244310104128,0.2025244310104128,
2020-01-01,"Phoenix, AZ",4136.0,4136.0,4185.0,4185.0,5070110,33.5722,-112.0892,1331.854748,0.8157613937370195,0.8157613937370195,0.8254258783340006,0.8254258783340006,
2020-01-01,"Pittsburgh, PA",456.0,456.0,459.0,459.0,2422725,40.4397,-79.9763,1104.850356,0.18821781258706624,0.18821781258706624,0.18945608766987587,0.18945608766987587,
2020-01-01,"Portland, OR",1037.0,1037.0,1046.0,1046.0,2508050,45.5371,-122.65,1490.559335,0.41346863100815373,0.41346863100815373,0.41705707621458904,0.41705707621458904,
2020-01-01,"Providence, RI",132.0,132.0,133.0,133.0,1677803,41.823,-71.4187,1443.536503,0.07867431396892245,0.07867431396892245,0.07927033149899004,0.07927033149899004,
2020-01-01,"Nashville, TN",1752.0,1752.0,1767.0,1767.0,2102573,36.1715,-86.7842,1452.739904,0.8332647665503171,0.8332647665503171,0.8403988827022891,0.8403988827022891,
2020-01-01,"New Orleans, LA",377.0,377.0,378.0,378.0,962165,30.0687,-89.9288,1279.931388,0.3918246870339287,0.3918246870339287,0.392864009811207,0.392864009811207,
2020-01-01,"New York, NY",5982.0,5982.0,6087.0,6087.0,19498249,40.6943,-73.9249,2670.626324,0.30679677954671725,0.30679677954671725,0.31218187848560147,0.31218187848560147,
2020-01-01,"Orlando, FL",2467.0,2467.0,2485.0,2485.0,2817933,28.4773,-81.337,1483.946102,0.8754643918077541,0.8754643918077541,0.8818520525505751,0.8818520525505751,
2020-01-01,"Oklahoma City, OK",483.0,483.0,484.0,484.0,1477926,35.4676,-97.5136,1036.876298,0.32680932604203455,0.32680932604203455,0.32748594990547564,0.32748594990547564,
2020-02-01,"Grand Rapids, MI",123.0,234.0,124.0,236.0,1162950,42.9619,-85.6562,1145.443653,0.10576551012511286,0.2012124338965562,0.10662539232125198,0.2029321982888344,
2020-02-01,"Denver, CO",1418.0,2571.0,1428.0,2592.0,3005131,39.762,-104.8758,1621.474104,0.47185962941382587,0.8555367469837422,0.47518727137019984,0.8625247950921275,
2020-02-01,"Detroit, MI",464.0,1088.0,471.0,1100.0,4342304,42.3834,-83.1024,1080.152037,0.10685571530689698,0.2505582289954826,0.10846776273609586,0.25332173887410925,
2020-02-01,"Indianapolis, IN",558.0,1189.0,562.0,1196.0,2138468,39.7771,-86.1458,1108.790671,0.26093446336349196,0.5560055142279426,0.26280496130875,0.5592788856321441,
2020-02-01,"Jacksonville, FL",1146.0,2167.0,1155.0,2177.0,1713240,30.3322,-81.6749,1255.42157,0.6689080339006794,1.2648548948191731,0.6741612383553968,1.2706917886577478,
2020-02-01,"Kansas City, MO",990.0,1759.0,1026.0,1799.0,2221343,39.1238,-94.5541,1075.960872,0.4456763318406928,0.7918633007149278,0.46188274390762707,0.8098704252337436,
2020-02-01,"Hartford, CT",124.0,238.0,130.0,249.0,1151543,41.7661,-72.6834,1336.181064,0.10768160633167846,0.20667921215273768,0.11289200663804999,0.21623161271441882,
2020-02-01,"Houston, TX",4572.0,9329.0,4595.0,9377.0,7510253,29.786,-95.3885,1397.20247,0.6087677738686034,1.2421685394619861,0.6118302539208732,1.2485598021797668,
2020-02-01,"Baltimore, MD",458.0,1003.0,460.0,1007.0,2834316,39.3051,-76.6144,1491.057977,0.16159101525729663,0.3538772670372676,0.16229665287850756,0.35528854227968937,
2020-02-01,"Birmingham, AL",291.0,570.0,292.0,572.0,1184290,33.5279,-86.7971,1089.721829,0.24571684300298066,0.48130103268625085,0.24656123077962325,0.4829898082395359,
2020-02-01,"Boston, MA",850.0,2373.0,873.0,2422.0,4919179,42.3188,-71.0852,2390.229285,0.17279306160641847,0.4823975708141542,0.1774686385675333,0.49235858260087706,
2020-02-01,"Austin, TX",3446.0,7429.0,3487.0,7524.0,2473275,30.3005,-97.7522,1455.324849,1.393294316240612,3.003709656225046,1.4098715266195632,3.042120265639688,
