name,date,zori,lat,lng,pop_2023
"Nashville, TN",2020-09-01,1451.838802144366,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2020-09-01,1261.9920934466709,36.7335,-76.0435,1787169.0
"Providence, RI",2020-09-01,1412.4850097696767,41.823,-71.4187,1677803.0
"Jacksonville, FL",2020-09-01,1282.0356566196767,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2020-09-01,1107.273499338194,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2020-09-01,1054.6667424875675,35.4676,-97.5136,1477926.0
"Raleigh, NC",2020-09-01,1340.236180065758,35.8324,-78.6429,1509231.0
"Memphis, TN",2020-09-01,1080.9858742168203,35.1087,-89.9663,1335674.0
"Richmond, VA",2020-09-01,1218.511517412806,37.5295,-77.4756,1349732.0
"Louisville, KY",2020-09-01,1035.714722842495,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2020-09-01,1284.2075098963262,40.7776,-111.9311,1267864.0
"Hartford, CT",2020-09-01,1311.520998969212,41.7661,-72.6834,1151543.0
"Buffalo, NY",2020-09-01,992.3719882196592,42.9018,-78.8487,1155604.0
"Birmingham, AL",2020-09-01,1074.0829671493857,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2020-09-01,1199.8944163864976,42.9619,-85.6562,1162950.0
"New York, NY",2020-10-01,,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2020-10-01,2315.505624365525,34.1141,-118.4068,12799100.0
"Chicago, IL",2020-10-01,1598.7931941660474,41.8375,-87.6866,9262825.0
"Dallas, TX",2020-10-01,1379.8978576748727,32.7935,-96.7667,8100037.0
"Houston, TX",2020-10-01,1363.9606501317717,29.786,-95.3885,7510253.0
"Washington, DC",2020-10-01,1895.5443310624405,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2020-10-01,1475.8569727606998,40.0077,-75.1339,6246160.0
"Miami, FL",2020-10-01,1748.450022010073,25.784,-80.2101,6183199.0
"Atlanta, GA",2020-10-01,1435.9442405180146,33.7628,-84.422,6307261.0
"Boston, MA",2020-10-01,,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2020-10-01,1375.9206013759103,33.5722,-112.0892,5070110.0
"San Francisco, CA",2020-10-01,,37.7558,-122.4449,4566961.0
"Riverside, CA",2020-10-01,1848.7363001200133,33.9381,-117.3949,4688053.0
"Detroit, MI",2020-10-01,1116.444917942659,42.3834,-83.1024,4342304.0
"Seattle, WA",2020-10-01,1815.2605188667392,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2020-10-01,1422.7969935101175,44.9635,-93.2678,3712020.0
"San Diego, CA",2020-10-01,2178.9762885864775,32.8313,-117.1222,3269973.0
"Tampa, FL",2020-10-01,1431.5654712578876,27.9945,-82.4447,3342963.0
"Denver, CO",2020-10-01,1582.3968152238176,39.762,-104.8758,3005131.0
"Baltimore, MD",2020-10-01,1447.9987416443255,39.3051,-76.6144,2834316.0
"St. Louis, MO",2020-10-01,1043.6158652912254,38.6359,-90.2451,2796999.0
"Orlando, FL",2020-10-01,1468.715310527448,28.4773,-81.337,2817933.0
"Charlotte, NC",2020-10-01,1343.477884136786,35.2083,-80.8303,2805115.0
"San Antonio, TX",2020-10-01,1222.2625640762406,29.4632,-98.5238,2703999.0
"Portland, OR",2020-10-01,1506.0500340470714,45.5371,-122.65,2508050.0
"Sacramento, CA",2020-10-01,1829.8467276323847,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2020-10-01,1149.556606068392,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2020-10-01,1150.7473440826736,39.1413,-84.506,2271479.0
"Austin, TX",2020-10-01,1410.6004474785389,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2020-10-01,1346.5647148617593,36.2333,-115.2654,2336573.0
"Kansas City, MO",2020-10-01,1124.1923961398763,39.1238,-94.5541,2221343.0
"Columbus, OH",2020-10-01,1139.5956687377973,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2020-10-01,1151.0088334345917,39.7771,-86.1458,2138468.0
"Cleveland, OH",2020-10-01,1040.596204146304,41.4764,-81.6805,2063132.0
"San Jose, CA",2020-10-01,2810.163011938229,37.3012,-121.848,1945767.0
"Nashville, TN",2020-10-01,1447.672467453663,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2020-10-01,1272.1340746722085,36.7335,-76.0435,1787169.0
"Providence, RI",2020-10-01,1425.469355676608,41.823,-71.4187,1677803.0
"Jacksonville, FL",2020-10-01,1290.539567692566,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2020-10-01,1108.0532016274235,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2020-10-01,1058.1881029786755,35.4676,-97.5136,1477926.0
"Raleigh, NC",2020-10-01,1342.5193536646857,35.8324,-78.6429,1509231.0
"Memphis, TN",2020-10-01,1088.587687739394,35.1087,-89.9663,1335674.0
"Richmond, VA",2020-10-01,1224.646245019656,37.5295,-77.4756,1349732.0
"Louisville, KY",2020-10-01,1041.316067979703,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2020-10-01,1289.3649100480045,40.7776,-111.9311,1267864.0
"Hartford, CT",2020-10-01,1324.1414726716405,41.7661,-72.6834,1151543.0
"Buffalo, NY",2020-10-01,995.3906605176512,42.9018,-78.8487,1155604.0
"Birmingham, AL",2020-10-01,1080.3823802915017,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2020-10-01,1198.5392876083597,42.9619,-85.6562,1162950.0
"New York, NY",2020-11-01,2345.084575347768,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2020-11-01,2316.3331942760306,34.1141,-118.4068,12799100.0
"Chicago, IL",2020-11-01,1577.526054621222,41.8375,-87.6866,9262825.0
"Dallas, TX",2020-11-01,1382.69929248399,32.7935,-96.7667,8100037.0
"Houston, TX",2020-11-01,1366.345428577882,29.786,-95.3885,7510253.0
"Washington, DC",2020-11-01,1878.350625977319,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2020-11-01,1474.8628575767816,40.0077,-75.1339,6246160.0
"Miami, FL",2020-11-01,1761.64371565155,25.784,-80.2101,6183199.0
"Atlanta, GA",2020-11-01,1442.7298692516013,33.7628,-84.422,6307261.0
"Boston, MA",2020-11-01,2298.174982301023,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2020-11-01,1390.7800776508482,33.5722,-112.0892,5070110.0
"San Francisco, CA",2020-11-01,2624.444299706138,37.7558,-122.4449,4566961.0
"Riverside, CA",2020-11-01,1874.6176096112852,33.9381,-117.3949,4688053.0
"Detroit, MI",2020-11-01,1120.8038101498323,42.3834,-83.1024,4342304.0
"Seattle, WA",2020-11-01,1788.208328338187,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2020-11-01,1418.6361312827264,44.9635,-93.2678,3712020.0
"San Diego, CA",2020-11-01,2195.4391267390133,32.8313,-117.1222,3269973.0
"Tampa, FL",2020-11-01,1440.7448727540989,27.9945,-82.4447,3342963.0
"Denver, CO",2020-11-01,1575.077880327523,39.762,-104.8758,3005131.0
"Baltimore, MD",2020-11-01,1451.80316822936,39.3051,-76.6144,2834316.0
"St. Louis, MO",2020-11-01,1046.0448830209568,38.6359,-90.2451,2796999.0
"Orlando, FL",2020-11-01,1468.574615856691,28.4773,-81.337,2817933.0
"Charlotte, NC",2020-11-01,1348.037464060005,35.2083,-80.8303,2805115.0
"San Antonio, TX",2020-11-01,1221.928040882422,29.4632,-98.5238,2703999.0
"Portland, OR",2020-11-01,1498.6808577329962,45.5371,-122.65,2508050.0
"Sacramento, CA",2020-11-01,1844.9659877855072,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2020-11-01,1150.536708716325,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2020-11-01,1150.392108739925,39.1413,-84.506,2271479.0
"Austin, TX",2020-11-01,1403.40966274239,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2020-11-01,1360.3396389090035,36.2333,-115.2654,2336573.0
"Kansas City, MO",2020-11-01,1123.1922648655486,39.1238,-94.5541,2221343.0
"Columbus, OH",2020-11-01,1146.05954298467,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2020-11-01,1156.2488069381586,39.7771,-86.1458,2138468.0
"Cleveland, OH",2020-11-01,1041.054243881366,41.4764,-81.6805,2063132.0
"San Jose, CA",2020-11-01,2763.993475444965,37.3012,-121.848,1945767.0
"Nashville, TN",2020-11-01,1448.1554966723638,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2020-11-01,1279.971332386979,36.7335,-76.0435,1787169.0
"Providence, RI",2020-11-01,1435.2912101195004,41.823,-71.4187,1677803.0
"Jacksonville, FL",2020-11-01,1298.2870123501552,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2020-11-01,1109.9619185252516,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2020-11-01,1061.5298354287086,35.4676,-97.5136,1477926.0
"Raleigh, NC",2020-11-01,1345.020343629723,35.8324,-78.6429,1509231.0
"Memphis, TN",2020-11-01,1096.3435096110322,35.1087,-89.9663,1335674.0
"Richmond, VA",2020-11-01,1228.85283267996,37.5295,-77.4756,1349732.0
"Louisville, KY",2020-11-01,1043.5556082766782,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2020-11-01,1290.3542159164242,40.7776,-111.9311,1267864.0
"Hartford, CT",2020-11-01,1335.445793470737,41.7661,-72.6834,1151543.0
"Buffalo, NY",2020-11-01,1000.6132075287786,42.9018,-78.8487,1155604.0
"Birmingham, AL",2020-11-01,1080.169855849398,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2020-11-01,1200.397566246701,42.9619,-85.6562,1162950.0
"New York, NY",2020-12-01,2313.828864374213,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2020-12-01,2317.9494978500443,34.1141,-118.4068,12799100.0
"Chicago, IL",2020-12-01,1559.7863164996093,41.8375,-87.6866,9262825.0
"Dallas, TX",2020-12-01,1384.257024362043,32.7935,-96.7667,8100037.0
"Houston, TX",2020-12-01,1367.9853773774546,29.786,-95.3885,7510253.0
"Washington, DC",2020-12-01,1858.3115894064188,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2020-12-01,1476.2780807024997,40.0077,-75.1339,6246160.0
"Miami, FL",2020-12-01,1780.1065531572035,25.784,-80.2101,6183199.0
"Atlanta, GA",2020-12-01,1448.5726398128172,33.7628,-84.422,6307261.0
"Boston, MA",2020-12-01,2273.963480252154,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2020-12-01,1404.2885540189304,33.5722,-112.0892,5070110.0
"San Francisco, CA",2020-12-01,2589.106929391846,37.7558,-122.4449,4566961.0
"Riverside, CA",2020-12-01,1893.3935323504272,33.9381,-117.3949,4688053.0
"Detroit, MI",2020-12-01,1123.0959362034469,42.3834,-83.1024,4342304.0
"Seattle, WA",2020-12-01,1757.9648051778606,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2020-12-01,1409.8902687879718,44.9635,-93.2678,3712020.0
"San Diego, CA",2020-12-01,2210.422798923293,32.8313,-117.1222,3269973.0
"Tampa, FL",2020-12-01,1449.0559761202974,27.9945,-82.4447,3342963.0
"Denver, CO",2020-12-01,1567.518737368862,39.762,-104.8758,3005131.0
"Baltimore, MD",2020-12-01,1457.1657910918796,39.3051,-76.6144,2834316.0
"St. Louis, MO",2020-12-01,1046.9581298466078,38.6359,-90.2451,2796999.0
"Orlando, FL",2020-12-01,1472.6451307871562,28.4773,-81.337,2817933.0
"Charlotte, NC",2020-12-01,1353.4290060378162,35.2083,-80.8303,2805115.0
"San Antonio, TX",2020-12-01,1222.8088557859244,29.4632,-98.5238,2703999.0
"Portland, OR",2020-12-01,1492.5187259945951,45.5371,-122.65,2508050.0
"Sacramento, CA",2020-12-01,1855.1156186977237,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2020-12-01,1150.903458744166,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2020-12-01,1153.5314744063917,39.1413,-84.506,2271479.0
"Austin, TX",2020-12-01,1400.517646524156,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2020-12-01,1369.363145343828,36.2333,-115.2654,2336573.0
"Kansas City, MO",2020-12-01,1122.3475345056952,39.1238,-94.5541,2221343.0
"Columbus, OH",2020-12-01,1149.0709872829725,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2020-12-01,1153.4313236596386,39.7771,-86.1458,2138468.0
"Cleveland, OH",2020-12-01,1038.3356545029296,41.4764,-81.6805,2063132.0
"San Jose, CA",2020-12-01,2734.6599844844923,37.3012,-121.848,1945767.0
"Nashville, TN",2020-12-01,1439.878468261673,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2020-12-01,1287.835839456744,36.7335,-76.0435,1787169.0
"Providence, RI",2020-12-01,1446.006386604449,41.823,-71.4187,1677803.0
"Jacksonville, FL",2020-12-01,1302.7721948667113,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2020-12-01,1111.3151715507595,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2020-12-01,1065.236391152068,35.4676,-97.5136,1477926.0
"Raleigh, NC",2020-12-01,1349.5742819472048,35.8324,-78.6429,1509231.0
"Memphis, TN",2020-12-01,1104.637222849262,35.1087,-89.9663,1335674.0
"Richmond, VA",2020-12-01,1231.8336733646076,37.5295,-77.4756,1349732.0
"Louisville, KY",2020-12-01,1043.440893079836,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2020-12-01,1290.3294371927589,40.7776,-111.9311,1267864.0
"Hartford, CT",2020-12-01,1341.3842436621055,41.7661,-72.6834,1151543.0
"Buffalo, NY",2020-12-01,998.1779522190808,42.9018,-78.8487,1155604.0
"Birmingham, AL",2020-12-01,1084.2220739068496,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2020-12-01,1209.3711015468034,42.9619,-85.6562,1162950.0
"New York, NY",2021-01-01,2301.2169543764853,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2021-01-01,2318.0856241718393,34.1141,-118.4068,12799100.0
"Chicago, IL",2021-01-01,1552.2163114240425,41.8375,-87.6866,9262825.0
"Dallas, TX",2021-01-01,1387.57889949291,32.7935,-96.7667,8100037.0
"Houston, TX",2021-01-01,1368.8678159340336,29.786,-95.3885,7510253.0
"Washington, DC",2021-01-01,1847.638715730092,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2021-01-01,1479.8704492189725,40.0077,-75.1339,6246160.0
"Miami, FL",2021-01-01,1795.9145672815853,25.784,-80.2101,6183199.0
"Atlanta, GA",2021-01-01,1455.2908064573155,33.7628,-84.422,6307261.0
"Boston, MA",2021-01-01,2274.924525119127,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2021-01-01,1415.303718873883,33.5722,-112.0892,5070110.0
"San Francisco, CA",2021-01-01,2572.308521902361,37.7558,-122.4449,4566961.0
"Riverside, CA",2021-01-01,1911.822023830586,33.9381,-117.3949,4688053.0
"Detroit, MI",2021-01-01,1129.6967061034322,42.3834,-83.1024,4342304.0
"Seattle, WA",2021-01-01,1735.9677630333256,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2021-01-01,1406.2392396648534,44.9635,-93.2678,3712020.0
"San Diego, CA",2021-01-01,2221.0125389018963,32.8313,-117.1222,3269973.0
"Tampa, FL",2021-01-01,1460.0516883712282,27.9945,-82.4447,3342963.0
"Denver, CO",2021-01-01,1562.800588150659,39.762,-104.8758,3005131.0
"Baltimore, MD",2021-01-01,1463.1022473971748,39.3051,-76.6144,2834316.0
"St. Louis, MO",2021-01-01,1049.224767169212,38.6359,-90.2451,2796999.0
"Orlando, FL",2021-01-01,1474.7175201172452,28.4773,-81.337,2817933.0
"Charlotte, NC",2021-01-01,1357.2684837678005,35.2083,-80.8303,2805115.0
"San Antonio, TX",2021-01-01,1226.2893261615675,29.4632,-98.5238,2703999.0
"Portland, OR",2021-01-01,1485.2289343949126,45.5371,-122.65,2508050.0
"Sacramento, CA",2021-01-01,1859.9592707933473,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2021-01-01,1151.1122794800488,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2021-01-01,1156.1460562265977,39.1413,-84.506,2271479.0
"Austin, TX",2021-01-01,1402.5369532404682,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2021-01-01,1375.2742398232224,36.2333,-115.2654,2336573.0
"Kansas City, MO",2021-01-01,1113.9545136581196,39.1238,-94.5541,2221343.0
"Columbus, OH",2021-01-01,1143.3770949805064,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2021-01-01,1158.494750385102,39.7771,-86.1458,2138468.0
"Cleveland, OH",2021-01-01,1034.2516411355764,41.4764,-81.6805,2063132.0
"San Jose, CA",2021-01-01,2709.4869217767528,37.3012,-121.848,1945767.0
"Nashville, TN",2021-01-01,1444.8263494504918,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2021-01-01,1294.6774697218643,36.7335,-76.0435,1787169.0
"Providence, RI",2021-01-01,1452.3190172293516,41.823,-71.4187,1677803.0
"Jacksonville, FL",2021-01-01,1309.2862034716609,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2021-01-01,1112.2577354582395,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2021-01-01,1069.925901048356,35.4676,-97.5136,1477926.0
"Raleigh, NC",2021-01-01,1350.9992712388191,35.8324,-78.6429,1509231.0
"Memphis, TN",2021-01-01,1110.2686382324737,35.1087,-89.9663,1335674.0
"Richmond, VA",2021-01-01,1232.6123144744429,37.5295,-77.4756,1349732.0
"Louisville, KY",2021-01-01,1046.8201783878978,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2021-01-01,1285.7517271485567,40.7776,-111.9311,1267864.0
"Hartford, CT",2021-01-01,1346.061074543135,41.7661,-72.6834,1151543.0
"Buffalo, NY",2021-01-01,998.4910936250682,42.9018,-78.8487,1155604.0
"Birmingham, AL",2021-01-01,1089.1313562782534,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2021-01-01,1213.8852879472322,42.9619,-85.6562,1162950.0
"New York, NY",2021-02-01,2299.2453757621283,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2021-02-01,2326.4822765069725,34.1141,-118.4068,12799100.0
"Chicago, IL",2021-02-01,1554.4892016075737,41.8375,-87.6866,9262825.0
"Dallas, TX",2021-02-01,1393.5072526368226,32.7935,-96.7667,8100037.0
"Houston, TX",2021-02-01,1370.9823286962865,29.786,-95.3885,7510253.0
"Washington, DC",2021-02-01,1849.4222525088849,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2021-02-01,1484.727157946931,40.0077,-75.1339,6246160.0
"Miami, FL",2021-02-01,1811.175935981341,25.784,-80.2101,6183199.0
"Atlanta, GA",2021-02-01,1467.3723355462848,33.7628,-84.422,6307261.0
"Boston, MA",2021-02-01,2295.5362294297215,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2021-02-01,1427.706417749158,33.5722,-112.0892,5070110.0
"San Francisco, CA",2021-02-01,2565.145918208657,37.7558,-122.4449,4566961.0
"Riverside, CA",2021-02-01,1928.8115999439003,33.9381,-117.3949,4688053.0
"Detroit, MI",2021-02-01,1135.9750568944362,42.3834,-83.1024,4342304.0
"Seattle, WA",2021-02-01,1736.133228664871,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2021-02-01,1407.4456751096493,44.9635,-93.2678,3712020.0
"San Diego, CA",2021-02-01,2227.630033748021,32.8313,-117.1222,3269973.0
"Tampa, FL",2021-02-01,1470.5607060470516,27.9945,-82.4447,3342963.0
"Denver, CO",2021-02-01,1566.7976060738604,39.762,-104.8758,3005131.0
"Baltimore, MD",2021-02-01,1469.27556450001,39.3051,-76.6144,2834316.0
"St. Louis, MO",2021-02-01,1052.1354246197,38.6359,-90.2451,2796999.0
"Orlando, FL",2021-02-01,1482.4565680905007,28.4773,-81.337,2817933.0
"Charlotte, NC",2021-02-01,1363.3946078926845,35.2083,-80.8303,2805115.0
"San Antonio, TX",2021-02-01,1229.332733205675,29.4632,-98.5238,2703999.0
"Portland, OR",2021-02-01,1491.1375887513625,45.5371,-122.65,2508050.0
"Sacramento, CA",2021-02-01,1872.696344216149,38.5677,-121.4685,2420608.0
"Pittsburgh, PA",2021-02-01,1152.948665189672,40.4397,-79.9763,2422725.0
"Cincinnati, OH",2021-02-01,1164.3426796474569,39.1413,-84.506,2271479.0
"Austin, TX",2021-02-01,1410.689791411707,30.3005,-97.7522,2473275.0
"Las Vegas, NV",2021-02-01,1384.726715403905,36.2333,-115.2654,2336573.0
"Kansas City, MO",2021-02-01,1117.5050362889062,39.1238,-94.5541,2221343.0
"Columbus, OH",2021-02-01,1143.5959516602218,39.9862,-82.9855,2180271.0
"Indianapolis, IN",2021-02-01,1163.2488999765008,39.7771,-86.1458,2138468.0
"Cleveland, OH",2021-02-01,1042.347305096421,41.4764,-81.6805,2063132.0
"San Jose, CA",2021-02-01,2700.1017458591728,37.3012,-121.848,1945767.0
"Nashville, TN",2021-02-01,1445.774103694815,36.1715,-86.7842,2102573.0
"Virginia Beach, VA",2021-02-01,1299.9018382808729,36.7335,-76.0435,1787169.0
"Providence, RI",2021-02-01,1458.8700958557083,41.823,-71.4187,1677803.0
"Jacksonville, FL",2021-02-01,1319.498876375318,30.3322,-81.6749,1713240.0
"Milwaukee, WI",2021-02-01,1115.868737176366,43.0642,-87.9675,1560424.0
"Oklahoma City, OK",2021-02-01,1071.362841239943,35.4676,-97.5136,1477926.0
"Raleigh, NC",2021-02-01,1353.2572946464763,35.8324,-78.6429,1509231.0
"Memphis, TN",2021-02-01,1114.558409276249,35.1087,-89.9663,1335674.0
"Richmond, VA",2021-02-01,1236.1605500191044,37.5295,-77.4756,1349732.0
"Louisville, KY",2021-02-01,1043.8501120503497,38.1663,-85.6485,1365557.0
"Salt Lake City, UT",2021-02-01,1293.7260246021242,40.7776,-111.9311,1267864.0
"Hartford, CT",2021-02-01,1347.8999809704344,41.7661,-72.6834,1151543.0
"Buffalo, NY",2021-02-01,1002.1534052814158,42.9018,-78.8487,1155604.0
"Birmingham, AL",2021-02-01,1094.9452057669048,33.5279,-86.7971,1184290.0
"Grand Rapids, MI",2021-02-01,1209.4022430148198,42.9619,-85.6562,1162950.0
"New York, NY",2021-03-01,2313.1514597610603,40.6943,-73.9249,19498249.0
"Los Angeles, CA",2021-03-01,2336.223191849889,34.1141,-118.4068,12799100.0
"Chicago, IL",2021-03-01,1565.811873240844,41.8375,-87.6866,9262825.0
"Dallas, TX",2021-03-01,1404.2246319890403,32.7935,-96.7667,8100037.0
"Houston, TX",2021-03-01,1372.042043775436,29.786,-95.3885,7510253.0
"Washington, DC",2021-03-01,1857.756842074302,38.9047,-77.0163,6304975.0
"Philadelphia, PA",2021-03-01,1492.1562513301394,40.0077,-75.1339,6246160.0
"Miami, FL",2021-03-01,1833.69684250288,25.784,-80.2101,6183199.0
"Atlanta, GA",2021-03-01,1484.46031122005,33.7628,-84.422,6307261.0
"Boston, MA",2021-03-01,2327.20941501682,42.3188,-71.0852,4919179.0
"Phoenix, AZ",2021-03-01,1440.9476838555988,33.5722,-112.0892,5070110.0
"San Francisco, CA",2021-03-01,2578.728311440593,37.7558,-122.4449,4566961.0
"Riverside, CA",2021-03-01,1952.3662298547088,33.9381,-117.3949,4688053.0
"Detroit, MI",2021-03-01,1145.6055421452936,42.3834,-83.1024,4342304.0
"Seattle, WA",2021-03-01,1748.2244473073945,47.6211,-122.3244,4044837.0
"Minneapolis, MN",2021-03-01,1411.9665953686642,44.9635,-93.2678,3712020.0
"San Diego, CA",2021-03-01,2238.70835441629,32.8313,-117.1222,3269973.0
"Tampa, FL",2021-03-01,1485.6503460367835,27.9945,-82.4447,3342963.0
"Denver, CO",2021-03-01,1577.7128635699366,39.762,-104.8758,3005131.0
"Baltimore, MD",2021-03-01,1478.515049657357,39.3051,-76.6144,2834316.0
"St. Louis, MO",2021-03-01,1057.624461827306,38.6359,-90.2451,2796999.0
"Orlando, FL",2021-03-01,1492.3512268894865,28.4773,-81.337,2817933.0
"Charlotte, NC",2021-03-01,1369.2496705741726,35.2083,-80.8303,2805115.0
"San Antonio, TX",2021-03-01,1233.3151589821646,29.4632,-98.5238,2703999.0
