name,date,zori,lat,lng,pop_2023,state,region,zori_index
"Richmond, VA",2015-06-01,995.174088961202,37.5295,-77.4756,1349732.0,VA,Southeast,84.32107705565821
"Louisville, KY",2015-06-01,855.2463682482914,38.1663,-85.6485,1365557.0,KY,Southeast,85.35876822347585
"Salt Lake City, UT",2015-06-01,989.1933524021528,40.7776,-111.9311,1267864.0,UT,West,80.61447211735285
"Hartford, CT",2015-06-01,1170.8951699297293,41.7661,-72.6834,1151543.0,CT,Northest,90.78707033777327
"Buffalo, NY",2015-06-01,811.619777938047,42.9018,-78.8487,1155604.0,NY,Northest,85.31707750239036
"Birmingham, AL",2015-06-01,902.8590344947136,33.5279,-86.7971,1184290.0,AL,Southeast,88.5261422293263
"Grand Rapids, MI",2015-06-01,922.9590190752872,42.9619,-85.6562,1162950.0,MI,Midwest,77.7445585355087
"New York, NY",2015-07-01,2339.620247879081,40.6943,-73.9249,19498249.0,NY,Northest,91.52832157718149
"Los Angeles, CA",2015-07-01,1882.058468605208,34.1141,-118.4068,12799100.0,CA,West,80.59924216974113
"Chicago, IL",2015-07-01,1401.072189742751,41.8375,-87.6866,9262825.0,IL,Midwest,91.10964628884616
"Dallas, TX",2015-07-01,1133.2400122785275,32.7935,-96.7667,8100037.0,TX,Southwest,84.30374075146436
"Houston, TX",2015-07-01,1267.7903998717363,29.786,-95.3885,7510253.0,TX,Southwest,92.70186382877161
"Washington, DC",2015-07-01,1754.4256992713358,38.9047,-77.0163,6304975.0,DC,Northest,91.34537131834963
"Philadelphia, PA",2015-07-01,1261.1631917735203,40.0077,-75.1339,6246160.0,PA,Northest,87.92088318361509
"Miami, FL",2015-07-01,1527.1312959665952,25.784,-80.2101,6183199.0,FL,Southeast,86.40117295575773
"Atlanta, GA",2015-07-01,1074.3254310788036,33.7628,-84.422,6307261.0,GA,Southeast,78.22524507147757
"Boston, MA",2015-07-01,2054.483602717738,42.3188,-71.0852,4919179.0,MA,Northest,88.11977726117335
"Phoenix, AZ",2015-07-01,981.6071302529627,33.5722,-112.0892,5070110.0,AZ,Southwest,75.30127505603035
"San Francisco, CA",2015-07-01,2411.771557771,37.7558,-122.4449,4566961.0,CA,West,85.5799723695514
"Riverside, CA",2015-07-01,1371.9349316348016,33.9381,-117.3949,4688053.0,CA,West,78.53046384502824
"Detroit, MI",2015-07-01,893.8548017008952,42.3834,-83.1024,4342304.0,MI,Midwest,84.17762269347674
"Seattle, WA",2015-07-01,1419.8460295026375,47.6211,-122.3244,4044837.0,WA,West,79.34064047071077
"Minneapolis, MN",2015-07-01,1186.0093696115168,44.9635,-93.2678,3712020.0,MN,Midwest,83.70690171443886
"San Diego, CA",2015-07-01,1722.1435601674953,32.8313,-117.1222,3269973.0,CA,West,80.13084251550757
"Tampa, FL",2015-07-01,1086.897492937435,27.9945,-82.4447,3342963.0,FL,Southeast,80.74174381759806
"Denver, CO",2015-07-01,1340.763643008914,39.762,-104.8758,3005131.0,CO,West,84.89939258993266
"Baltimore, MD",2015-07-01,1354.3208830618862,39.3051,-76.6144,2834316.0,MD,Northest,93.30268538581456
"St. Louis, MO",2015-07-01,883.7988489280928,38.6359,-90.2451,2796999.0,MO,Midwest,89.10958347859327
"Orlando, FL",2015-07-01,1166.868877908904,28.4773,-81.337,2817933.0,FL,Southeast,80.3648917489342
"Charlotte, NC",2015-07-01,1066.3262898216612,35.2083,-80.8303,2805115.0,NC,Southeast,81.89990199684566
"San Antonio, TX",2015-07-01,1056.8671928551476,29.4632,-98.5238,2703999.0,TX,Southwest,88.29886134108384
"Portland, OR",2015-07-01,1220.8652457500473,45.5371,-122.65,2508050.0,OR,West,82.89699032103249
"Sacramento, CA",2015-07-01,1295.671660168271,38.5677,-121.4685,2420608.0,CA,West,75.1841492232959
"Pittsburgh, PA",2015-07-01,1009.1581407567788,40.4397,-79.9763,2422725.0,PA,Northest,89.12953785375021
"Cincinnati, OH",2015-07-01,892.795665174823,39.1413,-84.506,2271479.0,OH,Midwest,82.1560967947985
"Austin, TX",2015-07-01,1240.4712841098444,30.3005,-97.7522,2473275.0,TX,Southwest,87.06942315108704
"Las Vegas, NV",2015-07-01,1024.1959542221484,36.2333,-115.2654,2336573.0,NV,West,78.96420002910382
"Kansas City, MO",2015-07-01,886.1282961060109,39.1238,-94.5541,2221343.0,MO,Midwest,85.3675836789087
"Columbus, OH",2015-07-01,899.1986723304495,39.9862,-82.9855,2180271.0,OH,Midwest,82.39343146785188
"Indianapolis, IN",2015-07-01,930.61939907647,39.7771,-86.1458,2138468.0,IN,Midwest,87.15001585544955
"Cleveland, OH",2015-07-01,842.1018534071239,41.4764,-81.6805,2063132.0,OH,Midwest,87.48422630302011
"San Jose, CA",2015-07-01,2640.103051057462,37.3012,-121.848,1945767.0,CA,West,89.17393724226466
"Nashville, TN",2015-07-01,1210.0759489061284,36.1715,-86.7842,2102573.0,TN,Southeast,84.81185528619525
"Virginia Beach, VA",2015-07-01,1118.557099332069,36.7335,-76.0435,1787169.0,VA,Southeast,90.29615912031522
"Providence, RI",2015-07-01,1127.1603168526883,41.823,-71.4187,1677803.0,RI,Northest,81.05827886858276
"Jacksonville, FL",2015-07-01,1022.8704129960591,30.3322,-81.6749,1713240.0,FL,Southeast,83.59127905535844
"Milwaukee, WI",2015-07-01,920.7737795191784,43.0642,-87.9675,1560424.0,WI,Midwest,90.24671223851011
"Oklahoma City, OK",2015-07-01,953.3329506248016,35.4676,-97.5136,1477926.0,OK,Southwest,92.51043971185777
"Raleigh, NC",2015-07-01,1137.7718539515197,35.8324,-78.6429,1509231.0,NC,Southeast,86.08367385578795
"Memphis, TN",2015-07-01,910.8805195056788,35.1087,-89.9663,1335674.0,TN,Southeast,88.76944806522987
"Richmond, VA",2015-07-01,997.296427315095,37.5295,-77.4756,1349732.0,VA,Southeast,84.50090273426244
"Louisville, KY",2015-07-01,861.1182470646163,38.1663,-85.6485,1365557.0,KY,Southeast,85.9448172983706
"Salt Lake City, UT",2015-07-01,991.9977537584176,40.7776,-111.9311,1267864.0,UT,West,80.8430172591004
"Hartford, CT",2015-07-01,1167.3870400557328,41.7661,-72.6834,1151543.0,CT,Northest,90.51506235464728
"Buffalo, NY",2015-07-01,819.9522285776283,42.9018,-78.8487,1155604.0,NY,Northest,86.19298067321755
"Birmingham, AL",2015-07-01,901.9671261633606,33.5279,-86.7971,1184290.0,AL,Southeast,88.43868981341171
"Grand Rapids, MI",2015-07-01,940.0316492013536,42.9619,-85.6562,1162950.0,MI,Midwest,79.18265498915287
"New York, NY",2015-08-01,2349.76976409965,40.6943,-73.9249,19498249.0,NY,Northest,91.92538096548655
"Los Angeles, CA",2015-08-01,1895.8745857668096,34.1141,-118.4068,12799100.0,CA,West,81.19091803503915
"Chicago, IL",2015-08-01,1405.446413421901,41.8375,-87.6866,9262825.0,IL,Midwest,91.39409556641608
"Dallas, TX",2015-08-01,1139.5700316911395,32.7935,-96.7667,8100037.0,TX,Southwest,84.77464215781306
"Houston, TX",2015-08-01,1269.9432935117277,29.786,-95.3885,7510253.0,TX,Southwest,92.85928516046216
"Washington, DC",2015-08-01,1758.6349360994086,38.9047,-77.0163,6304975.0,DC,Northest,91.56452810634406
"Philadelphia, PA",2015-08-01,1263.3372672951314,40.0077,-75.1339,6246160.0,PA,Northest,88.07244694730147
"Miami, FL",2015-08-01,1536.478290024943,25.784,-80.2101,6183199.0,FL,Southeast,86.93000191262918
"Atlanta, GA",2015-08-01,1080.5762201129355,33.7628,-84.422,6307261.0,GA,Southeast,78.68038602778358
"Boston, MA",2015-08-01,2056.5830098204337,42.3188,-71.0852,4919179.0,MA,Northest,88.20982387241197
"Phoenix, AZ",2015-08-01,981.2667620812492,33.5722,-112.0892,5070110.0,AZ,Southwest,75.27516465347865
"San Francisco, CA",2015-08-01,2439.6021966641683,37.7558,-122.4449,4566961.0,CA,West,86.56752249627468
"Riverside, CA",2015-08-01,1380.1331280662378,33.9381,-117.3949,4688053.0,CA,West,78.99973403679029
"Detroit, MI",2015-08-01,898.2674753110833,42.3834,-83.1024,4342304.0,MI,Midwest,84.59318053745884
"Seattle, WA",2015-08-01,1438.04850556492,47.6211,-122.3244,4044837.0,WA,West,80.35779027352436
"Minneapolis, MN",2015-08-01,1191.3182812477398,44.9635,-93.2678,3712020.0,MN,Midwest,84.08159735844504
"San Diego, CA",2015-08-01,1739.1391237939588,32.8313,-117.1222,3269973.0,CA,West,80.92164118288578
"Tampa, FL",2015-08-01,1092.4479766884572,27.9945,-82.4447,3342963.0,FL,Southeast,81.15406948768275
"Denver, CO",2015-08-01,1349.8262848045365,39.762,-104.8758,3005131.0,CO,West,85.47325420060537
"Baltimore, MD",2015-08-01,1360.0519445759858,39.3051,-76.6144,2834316.0,MD,Northest,93.69751310800685
"St. Louis, MO",2015-08-01,885.1305689845613,38.6359,-90.2451,2796999.0,MO,Midwest,89.2438550039363
"Orlando, FL",2015-08-01,1173.2726302407902,28.4773,-81.337,2817933.0,FL,Southeast,80.8059326170918
"Charlotte, NC",2015-08-01,1071.7059758640992,35.2083,-80.8303,2805115.0,NC,Southeast,82.31309237192602
"San Antonio, TX",2015-08-01,1059.702375723282,29.4632,-98.5238,2703999.0,TX,Southwest,88.53573445119875
"Portland, OR",2015-08-01,1239.191121330581,45.5371,-122.65,2508050.0,OR,West,84.14132087750652
"Sacramento, CA",2015-08-01,1303.089576431384,38.5677,-121.4685,2420608.0,CA,West,75.61458985142492
"Pittsburgh, PA",2015-08-01,1010.1704584282298,40.4397,-79.9763,2422725.0,PA,Northest,89.21894644351786
"Cincinnati, OH",2015-08-01,897.6580017931464,39.1413,-84.506,2271479.0,OH,Midwest,82.60353467274301
"Austin, TX",2015-08-01,1248.387946466594,30.3005,-97.7522,2473275.0,TX,Southwest,87.62509842830939
"Las Vegas, NV",2015-08-01,1030.0425760764429,36.2333,-115.2654,2336573.0,NV,West,79.41496710711642
"Kansas City, MO",2015-08-01,890.3691210599809,39.1238,-94.5541,2221343.0,MO,Midwest,85.77613510505832
"Columbus, OH",2015-08-01,907.4942619403428,39.9862,-82.9855,2180271.0,OH,Midwest,83.15355502568225
"Indianapolis, IN",2015-08-01,932.2737282912628,39.7771,-86.1458,2138468.0,IN,Midwest,87.30493935848678
"Cleveland, OH",2015-08-01,841.560030057847,41.4764,-81.6805,2063132.0,OH,Midwest,87.42793739175288
"San Jose, CA",2015-08-01,2678.461369573522,37.3012,-121.848,1945767.0,CA,West,90.46955420187534
"Nashville, TN",2015-08-01,1222.4021510925727,36.1715,-86.7842,2102573.0,TN,Southeast,85.67577467655263
"Virginia Beach, VA",2015-08-01,1118.4083213254737,36.7335,-76.0435,1787169.0,VA,Southeast,90.28414893096938
"Providence, RI",2015-08-01,1128.0359573753055,41.823,-71.4187,1677803.0,RI,Northest,81.12124942619529
"Jacksonville, FL",2015-08-01,1027.569004982935,30.3322,-81.6749,1713240.0,FL,Southeast,83.97525859856546
"Milwaukee, WI",2015-08-01,923.6904910526706,43.0642,-87.9675,1560424.0,WI,Midwest,90.53258443893623
"Oklahoma City, OK",2015-08-01,956.7160398638836,35.4676,-97.5136,1477926.0,OK,Southwest,92.83873117905904
"Raleigh, NC",2015-08-01,1142.5134652426598,35.8324,-78.6429,1509231.0,NC,Southeast,86.44242356340271
"Memphis, TN",2015-08-01,911.8409332991046,35.1087,-89.9663,1335674.0,TN,Southeast,88.86304475604824
"Richmond, VA",2015-08-01,1000.8259086888372,37.5295,-77.4756,1349732.0,VA,Southeast,84.79995560770742
"Louisville, KY",2015-08-01,858.6743984869642,38.1663,-85.6485,1365557.0,KY,Southeast,85.70090640665838
"Salt Lake City, UT",2015-08-01,993.411609177454,40.7776,-111.9311,1267864.0,UT,West,80.95823963496765
"Hartford, CT",2015-08-01,1168.2781420198996,41.7661,-72.6834,1151543.0,CT,Northest,90.58415524936288
"Buffalo, NY",2015-08-01,822.1726087020566,42.9018,-78.8487,1155604.0,NY,Northest,86.42638595523505
"Birmingham, AL",2015-08-01,903.2365785979056,33.5279,-86.7971,1184290.0,AL,Southeast,88.56316076898761
"Grand Rapids, MI",2015-08-01,948.1200526135076,42.9619,-85.6562,1162950.0,MI,Midwest,79.86397381213271
"New York, NY",2015-09-01,2359.484835434197,40.6943,-73.9249,19498249.0,NY,Northest,92.30544442837537
"Los Angeles, CA",2015-09-01,1906.4444492206028,34.1141,-118.4068,12799100.0,CA,West,81.64357293307998
"Chicago, IL",2015-09-01,1408.0214690069058,41.8375,-87.6866,9262825.0,IL,Midwest,91.56154761152948
"Dallas, TX",2015-09-01,1143.2403134259057,32.7935,-96.7667,8100037.0,TX,Southwest,85.0476809461545
"Houston, TX",2015-09-01,1271.255466970623,29.786,-95.3885,7510253.0,TX,Southwest,92.95523234961784
"Washington, DC",2015-09-01,1756.3699863776835,38.9047,-77.0163,6304975.0,DC,Northest,91.44660195339594
"Philadelphia, PA",2015-09-01,1264.2764583701671,40.0077,-75.1339,6246160.0,PA,Northest,88.1379218274232
"Miami, FL",2015-09-01,1543.8512094114012,25.784,-80.2101,6183199.0,FL,Southeast,87.34714278635806
"Atlanta, GA",2015-09-01,1084.0947484837473,33.7628,-84.422,6307261.0,GA,Southeast,78.93658190301414
"Boston, MA",2015-09-01,2051.570274274145,42.3188,-71.0852,4919179.0,MA,Northest,87.99482038480868
"Phoenix, AZ",2015-09-01,982.7170520870428,33.5722,-112.0892,5070110.0,AZ,Southwest,75.38641963856534
"San Francisco, CA",2015-09-01,2462.100479155461,37.7558,-122.4449,4566961.0,CA,West,87.36585780616889
"Riverside, CA",2015-09-01,1387.2940727796229,33.9381,-117.3949,4688053.0,CA,West,79.40963125344666
"Detroit, MI",2015-09-01,900.6793187865208,42.3834,-83.1024,4342304.0,MI,Midwest,84.82031278498357
"Seattle, WA",2015-09-01,1447.0258125624127,47.6211,-122.3244,4044837.0,WA,West,80.85943993981442
"Minneapolis, MN",2015-09-01,1192.121450153787,44.9635,-93.2678,3712020.0,MN,Midwest,84.13828390949699
"San Diego, CA",2015-09-01,1749.5002704063272,32.8313,-117.1222,3269973.0,CA,West,81.40374234255626
"Tampa, FL",2015-09-01,1095.71408499753,27.9945,-82.4447,3342963.0,FL,Southeast,81.39669704187737
"Denver, CO",2015-09-01,1355.0292645751276,39.762,-104.8758,3005131.0,CO,West,85.80271556725577
"Baltimore, MD",2015-09-01,1358.6272408257018,39.3051,-76.6144,2834316.0,MD,Northest,93.5993615639797
"St. Louis, MO",2015-09-01,885.5402411550599,38.6359,-90.2451,2796999.0,MO,Midwest,89.28516046220906
"Orlando, FL",2015-09-01,1177.5999969646252,28.4773,-81.337,2817933.0,FL,Southeast,81.10396812468213
"Charlotte, NC",2015-09-01,1076.1721486380472,35.2083,-80.8303,2805115.0,NC,Southeast,82.65611975104888
"San Antonio, TX",2015-09-01,1057.6295847097276,29.4632,-98.5238,2703999.0,TX,Southwest,88.36255745456927
"Portland, OR",2015-09-01,1252.3795450125322,45.5371,-122.65,2508050.0,OR,West,85.03681743957034
"Sacramento, CA",2015-09-01,1314.479872592207,38.5677,-121.4685,2420608.0,CA,West,76.27553641109701
"Pittsburgh, PA",2015-09-01,1006.0707507508628,40.4397,-79.9763,2422725.0,PA,Northest,88.85685745482361
"Cincinnati, OH",2015-09-01,901.32460961172,39.1413,-84.506,2271479.0,OH,Midwest,82.94094019407505
"Austin, TX",2015-09-01,1252.3082208669457,30.3005,-97.7522,2473275.0,TX,Southwest,87.90026483885434
"Las Vegas, NV",2015-09-01,1033.449341540273,36.2333,-115.2654,2336573.0,NV,West,79.67762437346192
"Kansas City, MO",2015-09-01,893.2557904008085,39.1238,-94.5541,2221343.0,MO,Midwest,86.05423026079292
"Columbus, OH",2015-09-01,908.4363839549316,39.9862,-82.9855,2180271.0,OH,Midwest,83.23988151618094
"Indianapolis, IN",2015-09-01,932.6737156330704,39.7771,-86.1458,2138468.0,IN,Midwest,87.34239710245289
"Cleveland, OH",2015-09-01,843.9996529016162,41.4764,-81.6805,2063132.0,OH,Midwest,87.6813847818694
"San Jose, CA",2015-09-01,2691.538697097439,37.3012,-121.848,1945767.0,CA,West,90.91126301450946
"Nashville, TN",2015-09-01,1227.3301730328544,36.1715,-86.7842,2102573.0,TN,Southeast,86.02117009080261
"Virginia Beach, VA",2015-09-01,1117.8122855814988,36.7335,-76.0435,1787169.0,VA,Southeast,90.23603360595692
"Providence, RI",2015-09-01,1123.4502336669734,41.823,-71.4187,1677803.0,RI,Northest,80.79147302650607
"Jacksonville, FL",2015-09-01,1030.932154034893,30.3322,-81.6749,1713240.0,FL,Southeast,84.25010273066187
"Milwaukee, WI",2015-09-01,920.8298373466156,43.0642,-87.9675,1560424.0,WI,Midwest,90.25220656809894
"Oklahoma City, OK",2015-09-01,958.2406773806632,35.4676,-97.5136,1477926.0,OK,Southwest,92.9866804207023
"Raleigh, NC",2015-09-01,1140.959840872898,35.8324,-78.6429,1509231.0,NC,Southeast,86.32487654105681
"Memphis, TN",2015-09-01,915.2654303961428,35.1087,-89.9663,1335674.0,TN,Southeast,89.19677756808602
"Richmond, VA",2015-09-01,1008.8592610424902,37.5295,-77.4756,1349732.0,VA,Southeast,85.48062136291684
"Louisville, KY",2015-09-01,863.5918777177383,38.1663,-85.6485,1365557.0,KY,Southeast,86.19170062162024
"Salt Lake City, UT",2015-09-01,991.576731425695,40.7776,-111.9311,1267864.0,UT,West,80.80870597605383
"Hartford, CT",2015-09-01,1169.079983926075,41.7661,-72.6834,1151543.0,CT,Northest,90.64632723487041
"Buffalo, NY",2015-09-01,824.5908152900126,42.9018,-78.8487,1155604.0,NY,Northest,86.68058665917255
"Birmingham, AL",2015-09-01,904.358024683493,33.5279,-86.7971,1184290.0,AL,Southeast,88.67311956862547
"Grand Rapids, MI",2015-09-01,956.4171614530322,42.9619,-85.6562,1162950.0,MI,Midwest,80.56287273453144
"New York, NY",2015-10-01,2363.3970655709904,40.6943,-73.9249,19498249.0,NY,Northest,92.45849484686485
"Los Angeles, CA",2015-10-01,1916.2238461136576,34.1141,-118.4068,12799100.0,CA,West,82.06237606359137
"Chicago, IL",2015-10-01,1403.2346140066609,41.8375,-87.6866,9262825.0,IL,Midwest,91.25026553120469
"Dallas, TX",2015-10-01,1144.7142522773213,32.7935,-96.7667,8100037.0,TX,Southwest,85.15732987971396
"Houston, TX",2015-10-01,1268.7845114423085,29.786,-95.3885,7510253.0,TX,Southwest,92.77455407430047
"Washington, DC",2015-10-01,1755.5320707226665,38.9047,-77.0163,6304975.0,DC,Northest,91.40297530299247
"Philadelphia, PA",2015-10-01,1263.6586293050825,40.0077,-75.1339,6246160.0,PA,Northest,88.0948504173051
"Miami, FL",2015-10-01,1555.1080085763258,25.784,-80.2101,6183199.0,FL,Southeast,87.98402361916247
"Atlanta, GA",2015-10-01,1084.831903466885,33.7628,-84.422,6307261.0,GA,Southeast,78.99025663465828
"Boston, MA",2015-10-01,2038.77259676896,42.3188,-71.0852,4919179.0,MA,Northest,87.44590946153558
"Phoenix, AZ",2015-10-01,985.5911121866644,33.5722,-112.0892,5070110.0,AZ,Southwest,75.60689520706839
"San Francisco, CA",2015-10-01,2479.601997861605,37.7558,-122.4449,4566961.0,CA,West,87.98688656093258
"Riverside, CA",2015-10-01,1394.3343323159795,33.9381,-117.3949,4688053.0,CA,West,79.81262037066423
"Detroit, MI",2015-10-01,901.6989297810528,42.3834,-83.1024,4342304.0,MI,Midwest,84.91633333488554
"Seattle, WA",2015-10-01,1451.5792207347115,47.6211,-122.3244,4044837.0,WA,West,81.11388324789712
"Minneapolis, MN",2015-10-01,1190.855592577284,44.9635,-93.2678,3712020.0,MN,Midwest,84.0489414317259
"San Diego, CA",2015-10-01,1758.135407756159,32.8313,-117.1222,3269973.0,CA,West,81.80553278969636
"Tampa, FL",2015-10-01,1098.083499306494,27.9945,-82.4447,3342963.0,FL,Southeast,81.57271239233613
"Denver, CO",2015-10-01,1353.7065607009636,39.762,-104.8758,3005131.0,CO,West,85.71895974938406
"Baltimore, MD",2015-10-01,1358.5920718481257,39.3051,-76.6144,2834316.0,MD,Northest,93.59693868171364
"St. Louis, MO",2015-10-01,885.6561414446868,38.6359,-90.2451,2796999.0,MO,Midwest,89.29684618294317
"Orlando, FL",2015-10-01,1182.6837633111788,28.4773,-81.337,2817933.0,FL,Southeast,81.45409858051347
"Charlotte, NC",2015-10-01,1077.9269976830844,35.2083,-80.8303,2805115.0,NC,Southeast,82.79090210254829
"San Antonio, TX",2015-10-01,1056.364274366388,29.4632,-98.5238,2703999.0,TX,Southwest,88.25684363989578
"Portland, OR",2015-10-01,1264.08480317698,45.5371,-122.65,2508050.0,OR,West,85.83160677126868
"Sacramento, CA",2015-10-01,1323.592326180829,38.5677,-121.4685,2420608.0,CA,West,76.80430623099748
"Pittsburgh, PA",2015-10-01,1001.9795051511286,40.4397,-79.9763,2422725.0,PA,Northest,88.49551584261897
"Cincinnati, OH",2015-10-01,904.1947412302884,39.1413,-84.506,2271479.0,OH,Midwest,83.2050530479639
"Austin, TX",2015-10-01,1252.496936786116,30.3005,-97.7522,2473275.0,TX,Southwest,87.91351092236475
"Las Vegas, NV",2015-10-01,1037.6788534479683,36.2333,-115.2654,2336573.0,NV,West,80.00371433986722
"Kansas City, MO",2015-10-01,893.2706790236068,39.1238,-94.5541,2221343.0,MO,Midwest,86.05566459683453
"Columbus, OH",2015-10-01,909.2802600164728,39.9862,-82.9855,2180271.0,OH,Midwest,83.31720574561264
"Indianapolis, IN",2015-10-01,935.3556313638148,39.7771,-86.1458,2138468.0,IN,Midwest,87.59355133230164
"Cleveland, OH",2015-10-01,847.7427238456506,41.4764,-81.6805,2063132.0,OH,Midwest,88.07024470921819
"San Jose, CA",2015-10-01,2682.2368640660284,37.3012,-121.848,1945767.0,CA,West,90.5970779016788
"Nashville, TN",2015-10-01,1225.6627157532846,36.1715,-86.7842,2102573.0,TN,Southeast,85.90430127309028
"Virginia Beach, VA",2015-10-01,1114.9982381821876,36.7335,-76.0435,1787169.0,VA,Southeast,90.00886802639728
"Providence, RI",2015-10-01,1124.745800116286,41.823,-71.4187,1677803.0,RI,Northest,80.88464201495519
"Jacksonville, FL",2015-10-01,1030.7367658103835,30.3322,-81.6749,1713240.0,FL,Southeast,84.23413516390895
"Milwaukee, WI",2015-10-01,921.302444180603,43.0642,-87.9675,1560424.0,WI,Midwest,90.2985276231697
"Oklahoma City, OK",2015-10-01,954.0829599843825,35.4676,-97.5136,1477926.0,OK,Southwest,92.58321984139947
"Raleigh, NC",2015-10-01,1141.4370303090802,35.8324,-78.6429,1509231.0,NC,Southeast,86.36098063314617
"Memphis, TN",2015-10-01,915.1822115130732,35.1087,-89.9663,1335674.0,TN,Southeast,89.18866750956516
